2016-04-13,0.5
2016-03-14,17.0
2016-03-12,7.0
2016-03-10,19.8
2016-03-07,1.0
2016-03-06,4.6
2016-03-01,10.4
2016-02-22,0.6
2016-02-21,0.6
2016-02-19,79.4
2016-02-06,1.2
2016-02-05,2.4
2016-02-04,11.4
2016-01-30,3.5
2016-01-27,3.6
2016-01-26,4.0
2016-01-25,6.4
2016-01-23,4.0
2016-01-05,33.5
2016-01-04,16.2
2016-01-03,13.8
2015-04-20,15.0
2015-04-19,0.6
2015-04-18,3.0
2015-04-08,1.0
2015-04-04,4.4
2015-04-03,43.0
2015-04-02,77.0
2015-03-23,51.0
2015-03-22,43.0
2015-03-19,9.0
2015-02-27,4.5
2015-02-23,3.2
2015-02-22,43.6
2015-02-21,128.0
2015-02-20,36.0
2015-02-19,2.6
2015-02-15,2.6
2015-02-13,22.5
2015-02-12,6.5
2015-02-11,11.2
2015-02-06,4.0
2015-02-03,2.0
2015-02-01,2.6
2015-01-29,1.5
2015-01-28,6.0
2015-01-24,78.0
2015-01-23,52.0
2015-01-22,2.5
2015-01-20,5.0
2015-01-14,2.0
2015-01-13,4.5
2015-01-12,0.2
2015-01-11,1.5
2015-01-08,0.5
2015-01-06,28.9
2015-01-04,15.6
2015-01-03,2.6
2015-01-01,19.0
2014-12-31,2.6
2014-12-29,11.8
2014-12-28,11.5
2014-12-27,12.6
2014-12-19,11.0
2014-12-13,40.0
2014-12-10,7.6
2014-12-09,1.8
2014-12-07,22.7
2014-11-28,26.2
2014-11-20,33.8
2014-11-18,0.5
2014-11-12,0.2
2014-11-07,1.5
2014-11-06,0.5
2014-10-28,8.6
2014-10-14,5.2
2014-08-24,7.2
2014-08-23,27.4
2014-08-17,46.4
2014-08-04,1.0
2014-07-27,15.5
2014-07-23,0.5
2014-07-17,1.5
2014-07-16,1.6
2014-07-15,0.2
2014-07-07,8.0
2014-06-23,0.8
2014-06-22,5.4
2014-06-21,8.4
2014-06-20,1.5
2014-05-31,2.5
2014-05-30,1.8
2014-05-03,10.0
2014-04-29,2.6
2014-04-28,3.6
2014-04-14,9.5
2014-04-06,5.6
2014-04-02,5.8
2014-03-28,131.0
2014-03-27,11.0
2014-03-26,31.0
2014-03-25,27.8
2014-03-19,0.5
2014-03-18,3.0
2014-03-13,2.6
2014-03-10,2.0
2014-03-09,1.8
2014-03-05,35.0
2014-03-04,1.8
2014-03-03,5.0
2014-02-24,3.2
2014-02-22,31.0
2014-02-18,3.5
2014-02-03,1.5
2014-01-29,1.0
2014-01-27,3.5
2014-01-26,31.0
2014-01-24,103.0
2014-01-23,3.6
2014-01-16,1.0
2014-01-10,1.8
2014-01-09,0.5
2014-01-07,15.4
