2011-01-02,9.0
2011-01-03,5.5
2011-01-04,3.9
2011-01-05,0.2
2011-01-06,12.5
2011-01-07,0.2
2011-01-09,35.0
2011-01-10,3.5
2011-01-11,2.0
2011-01-12,0.4
2011-01-13,0.6
2011-01-14,0.4
2011-01-17,1.0
2011-01-19,0.6
2011-01-20,0.2
2011-01-21,13.5
2011-01-22,1.0
2011-01-23,0.5
2011-01-24,0.7
2011-01-25,0.1
2011-02-03,19.5
2011-02-04,4.5
2011-02-05,40.0
2011-02-06,1.0
2011-02-07,7.0
2011-02-09,1.5
2011-02-10,5.5
2011-02-11,0.5
2011-02-12,4.5
2011-02-15,6.0
2011-02-17,5.5
2011-02-25,18.0
2011-02-26,2.0
2011-02-27,7.5
2011-02-28,2.0
2011-03-09,3.0
2011-03-10,6.0
2011-03-12,2.0
2011-03-13,3.5
2011-03-14,2.0
2011-03-15,6.5
2011-03-16,7.5
2011-03-17,2.0
2011-03-18,17.5
2011-03-19,37.5
2011-03-20,70.0
2011-03-21,60.0
2011-03-30,0.5
2011-04-05,6.0
2011-04-06,7.5
2011-04-14,1.0
2011-04-16,7.0
2011-04-22,0.5
2011-04-24,1.0
2011-04-25,6.5
2011-04-27,0.5
2011-04-28,5.5
2011-04-29,1.0
2011-04-30,1.5
2011-05-02,1.0
2011-05-13,3.0
2011-05-22,0.5
2011-05-23,1.0
2011-05-30,7.0
2011-05-31,1.0
2011-06-01,1.0
2011-06-04,3.0
2011-06-05,0.5
2011-06-09,1.5
2011-06-10,1.5
2011-06-12,5.5
2011-06-13,4.0
2011-06-14,3.5
2011-06-15,17.0
2011-06-28,1.0
2011-06-29,0.5
2011-07-16,0.5
2011-07-18,10.0
2011-07-19,7.0
2011-07-20,8.0
2011-07-21,75.0
2011-07-22,5.5
2011-07-24,1.0
2011-07-31,1.0
2011-08-10,2.5
2011-08-11,32.0
2011-08-13,0.5
2011-08-17,13.0
2011-08-18,7.0
2011-08-19,12.0
2011-08-20,9.0
2011-08-29,6.5
2011-09-06,1.5
2011-09-09,1.0
2011-09-11,2.5
2011-09-18,0.5
2011-09-19,0.2
2011-09-24,35.0
2011-09-25,17.5
2011-09-29,2.0
2011-10-01,35.0
2011-10-02,4.0
2011-10-06,2.5
2011-10-07,7.5
2011-10-08,2.0
2011-10-09,0.5
2011-10-14,0.5
2011-10-24,15.0
2011-10-25,8.0
2011-10-26,0.5
2011-10-28,2.5
2011-10-29,2.0
2011-10-30,4.5
2011-11-02,18.5
2011-11-03,1.0
2011-11-07,1.0
2011-11-08,8.5
2011-11-09,2.0
2011-11-10,0.5
2011-11-12,1.5
2011-11-16,1.0
2011-11-22,5.0
2011-11-23,1.5
2011-11-25,49.0
2011-11-26,8.5
2011-11-29,39.0
2011-11-30,2.0
2011-12-03,5.5
2011-12-05,1.0
2011-12-11,2.5
2011-12-12,1.0
2011-12-15,1.0
2011-12-16,1.0
2011-12-18,5.5
2011-12-19,0.5
2011-12-20,2.5
2011-12-21,2.5
2011-12-26,41.0
2011-12-27,0.5
2011-12-29,0.5
2012-01-03,2.0
2012-01-04,3.5
2012-01-05,5.0
2012-01-07,2.0
2012-01-08,0.5
2012-01-13,1.5
2012-01-14,5.0
2012-01-15,0.5
2012-01-18,3.0
2012-01-21,1.5
2012-01-22,3.0
2012-01-26,0.5
2012-01-27,2.0
2012-01-29,4.0
2012-02-02,20.0
2012-02-03,6.0
2012-02-07,4.5
2012-02-08,3.5
2012-02-09,18.0
2012-02-10,30.0
2012-02-11,3.0
2012-02-12,10.0
2012-02-13,0.5
2012-02-17,11.0
2012-02-19,32.0
2012-02-20,1.0
2012-02-21,0.5
2012-02-26,1.0
2012-02-27,2.5
2012-02-28,35.0
2012-02-29,75.0
2012-03-01,20.5
2012-03-02,8.0
2012-03-03,28.0
2012-03-04,0.5
2012-03-06,0.5
2012-03-07,66.5
2012-03-08,4.8
2012-03-09,5.2
2012-03-10,0.4
2012-03-16,12.5
2012-03-18,7.5
2012-03-19,3.0
2012-03-21,0.5
2012-03-28,4.5
2012-04-01,1.5
2012-04-09,2.0
2012-04-11,0.75
2012-04-17,30.0
2012-04-18,65.0
2012-04-19,8.0
2012-04-21,5.5
2012-04-22,0.5
2012-04-25,0.5
2012-05-02,4.5
2012-05-24,9.5
2012-06-01,1.0
2012-06-02,22.0
2012-06-04,13.0
2012-06-05,51.0
2012-06-11,5.0
2012-06-12,3.5
2012-06-13,6.5
2012-07-10,6.2
2012-07-12,1.6
2012-07-22,4.5
2012-08-01,1.0
2012-08-09,1.5
2012-08-19,2.0
2012-08-23,3.0
2012-08-31,0.5
2012-09-13,13.0
2012-09-18,3.5
2012-09-20,1.0
2012-09-28,1.0
2012-10-05,4.0
2012-10-06,10.0
2012-10-08,11.0
2012-10-10,6.0
2012-10-11,120.0
2012-10-12,6.5
2012-10-13,6.0
2012-10-21,0.5
2012-11-06,15.0
2012-11-07,3.0
2012-11-08,2.0
