2022-09-10,0.5
2022-09-11,5.0
2022-09-12,5.0
2022-09-19,30.0
2022-09-20,14.0
2022-09-25,0.5
2022-10-05,0.5
2022-10-06,1.0
2022-10-07,3.0
2022-10-15,1.0
2022-10-21,5.5
2022-10-22,3.5
2022-10-24,3.5
2022-10-25,3.0
2022-10-26,0.5
2022-10-27,3.0
2022-10-28,10.0
2022-10-30,7.0
2022-10-31,11.0
2022-11-03,1.0
2022-11-05,2.0
2022-11-07,5.0
2022-11-08,4.0
2022-11-10,5.0
2022-11-12,2.5
2022-11-16,2.5
2022-11-18,15.0
2022-11-19,10.0
2022-11-24,5.5
2022-11-25,5.0
2022-11-26,27.0
2022-11-27,5.0
2022-11-28,1.0
2022-12-04,13.0
2022-12-05,2.0
2022-12-07,6.0
2022-12-08,7.0
2022-12-10,20.0
2022-12-11,80.0
2022-12-12,38.0
2022-12-13,1.5
2022-12-14,40.0
2022-12-16,33.0
2022-12-17,3.5
2022-12-19,4.0
2022-12-20,17.0
2022-12-21,5.0
2022-12-24,11.0
2022-12-25,42.0
2022-12-26,9.5
2022-12-29,17.0
2023-01-04,1.0
2023-01-05,60.0
2023-01-06,25.0
2023-01-24,15.0
2023-01-29,8.0
2023-01-30,0.0
2023-01-31,8.0
2023-02-03,3.5
2023-02-07,56.0
2023-02-09,4.0
2023-02-11,60.0
2023-02-12,16.0
2023-02-15,1.0
2023-02-16,2.0
2023-02-17,6.0
2023-02-21,2.0
2023-02-26,4.0
2023-02-27,52.0
2023-03-02,5.0
2023-03-06,5.0
2023-03-15,2.5
2023-03-18,1.5
2023-03-22,23.0
2023-03-28,3.0
2023-04-03,13.0
2023-04-09,24.0
2023-04-29,24.0
2023-04-30,8.0
2023-05-07,34.0
2023-05-08,30.0
2023-05-13,5.0
2023-05-14,22.0
2023-05-18,66.0
2023-05-19,9.0
2023-05-31,40.0
2023-06-28,70.0
2023-07-08,8.0
2023-08-15,4.0
2023-08-19,4.0
2023-08-23,5.0
2023-08-24,3.5
2023-09-12,8.0
2023-09-24,40.0
2023-10-01,2.5
2023-10-08,5.0
2023-10-09,1.0
2023-10-12,13.0
2023-10-15,57.0
2023-10-16,46.0
2023-10-17,5.0
2023-10-21,60.0
2023-10-22,11.0
2023-10-28,28.0
2023-10-29,20.0
2023-10-30,28.0
2023-10-31,32.0
2023-11-07,9.0
2023-11-08,1.0
2023-11-12,8.0
2023-11-13,15.0
2023-11-17,24.0
2023-11-19,6.0
2023-11-30,2.0
2023-12-03,3.5
2023-12-05,7.0
2023-12-07,9.0
2023-12-09,5.0
2023-12-10,9.0
2023-12-11,10.0
2023-12-12,5.0
2023-12-14,20.0
2023-12-15,15.0
2023-12-25,55.0
2023-12-26,18.0
2023-12-28,19.0
2024-01-01,13.0
2024-01-02,0.0
2024-01-05,7.0
2024-01-08,22.0
2024-01-10,6.0
2024-01-13,36.0
2024-01-14,1.0
2024-01-17,50.0
2024-01-18,10.5
2024-01-22,2.0
2024-01-23,5.0
2024-02-10,16.0
2024-02-15,2.0
2024-02-18,2.5
2024-02-22,4.0
2024-02-25,3.0
2024-02-26,2.5
2024-02-27,2.0
2024-03-07,5.0
2024-03-13,3.0
2024-03-17,10.0
2024-03-18,2.0
2024-03-20,48.0
2024-03-21,8.0
2024-03-28,4.0
2024-03-30,1.0
2024-04-05,6.0
2024-04-06,15.0
2024-04-08,10.0
2024-04-26,11.0
2024-08-13,2.5
2024-08-22,5.5
2024-08-28,4.0
2024-08-29,8.0
2024-09-08,8.0
2024-09-09,2.5
2024-09-16,6.0
2024-09-19,10.0
2024-09-20,48.0
2024-09-21,4.0
2024-09-29,6.0
